Date,Close,Open,High,Low,Volume,Change
2017-08-17,65800.0,66100.0,66300.0,65800.0,202030.0,-0.0045000000000000005
2017-08-18,66100.0,65800.0,66400.0,65700.0,287630.0,0.0046
2017-08-21,67300.0,67000.0,67900.0,66800.0,1450000.0,0.0182
2017-08-22,66700.0,67700.0,67800.0,66300.0,211800.0,-0.0089
2017-08-23,66700.0,66300.0,66800.0,66200.0,103940.0,0.0
2017-08-24,67600.0,66600.0,67800.0,66400.0,865230.0,0.013500000000000002
2017-08-25,67500.0,67600.0,68400.0,67300.0,501000.0,-0.0015
2017-08-28,68300.0,67500.0,68500.0,67300.0,939860.0,0.011899999999999999
2017-08-29,68000.0,68100.0,68700.0,67800.0,544800.0,-0.0044
2017-08-30,67000.0,67700.0,68000.0,67000.0,357560.0,-0.0147
2017-08-31,66800.0,67000.0,67700.0,66600.0,403980.0,-0.003
2017-09-01,66800.0,66800.0,67100.0,66200.0,237100.0,0.0
2017-09-05,67000.0,67500.0,67900.0,66900.0,807400.0,0.003
2017-09-06,67000.0,67000.0,67300.0,66500.0,525730.0,0.0
2017-09-07,66800.0,67000.0,67300.0,66800.0,580970.0,-0.003
2017-09-08,66900.0,66800.0,67900.0,66500.0,743570.0,0.0015
2017-09-11,67000.0,67600.0,67600.0,66900.0,484390.0,0.0015
2017-09-12,67500.0,66900.0,67500.0,66900.0,647000.0,0.0075
2017-09-13,68700.0,67700.0,69200.0,67500.0,2790000.0,0.0178
2017-09-14,68400.0,68700.0,69200.0,68400.0,709380.0,-0.0044
2017-09-15,68300.0,68300.0,68400.0,67700.0,3550000.0,-0.0015
2017-09-18,66400.0,68000.0,68000.0,66400.0,1270000.0,-0.0278
2017-09-19,65200.0,66200.0,66600.0,61900.0,1330000.0,-0.0181
2017-09-20,64000.0,65200.0,65200.0,63700.0,1070000.0,-0.0184
2017-09-21,64200.0,63400.0,65000.0,63400.0,479010.0,0.0031
2017-09-22,64600.0,64200.0,64800.0,64200.0,340680.0,0.0062
2017-09-25,64900.0,64600.0,65100.0,64400.0,358140.0,0.0046
2017-09-26,64400.0,65000.0,65300.0,64400.0,648770.0,-0.0077
2017-09-27,64800.0,64500.0,64800.0,64400.0,252960.0,0.0062
2017-09-28,63900.0,64800.0,64800.0,63800.0,442750.0,-0.0139
2017-09-29,63100.0,63900.0,63900.0,62800.0,611130.0,-0.0125
2017-10-02,62000.0,62500.0,63100.0,62000.0,331260.0,-0.0174
2017-10-03,60200.0,61900.0,62700.0,59500.0,459660.0,-0.028999999999999998
2017-10-04,60400.0,60300.0,60700.0,59600.0,332820.0,0.0033
2017-10-05,61400.0,60400.0,62400.0,60400.0,254450.0,0.0166
2017-10-06,61700.0,61400.0,62300.0,61300.0,129560.0,0.0049
2017-10-09,61200.0,61500.0,61500.0,60500.0,174990.0,-0.008100000000000001
2017-10-10,61800.0,61000.0,61800.0,60600.0,213840.0,0.0098
2017-10-11,61800.0,62000.0,62000.0,61700.0,226180.0,0.0
2017-10-12,60900.0,61800.0,61800.0,60700.0,276780.0,-0.0146
2017-10-13,60900.0,60600.0,60900.0,60400.0,360640.0,0.0
2017-10-16,60900.0,60600.0,61200.0,60300.0,258220.00000000003,0.0
2017-10-17,62000.0,60600.0,62000.0,60600.0,398400.0,0.0181
2017-10-18,62800.0,62000.0,63300.0,61600.0,516960.00000000006,0.0129
2017-10-19,63300.0,62800.0,63500.0,62500.0,416860.0,0.008
2017-10-20,63300.0,63300.0,64000.0,63000.0,326490.0,0.0
2017-10-23,62400.0,62800.0,63000.0,62000.0,228920.0,-0.014199999999999999
2017-10-24,62200.0,62100.0,62900.0,60800.0,298110.0,-0.0032
2017-10-25,62200.0,62200.0,62300.0,60500.0,101350.0,0.0
2017-10-26,62000.0,62300.0,62300.0,60800.0,150610.0,-0.0032
2017-10-27,62600.0,62000.0,62600.0,61700.0,265120.0,0.0097
2017-10-30,62000.0,63000.0,63200.0,62000.0,475770.0,-0.0096
2017-10-31,61200.0,62000.0,62000.0,61000.0,205440.0,-0.0129
2017-11-01,60800.0,61500.0,61500.0,60000.0,386030.0,-0.006500000000000001
2017-11-02,56800.0,60100.0,60800.0,56800.0,708070.0,-0.0658
2017-11-03,57200.0,56800.0,58000.0,56700.0,356150.0,0.006999999999999999
2017-11-06,54800.0,57100.0,57300.0,53500.0,590070.0,-0.042
2017-11-07,56000.0,53600.0,56900.0,53600.0,417220.0,0.0219
2017-11-08,56900.0,55900.0,56900.0,55900.0,197170.0,0.0161
2017-11-09,58200.0,56900.0,58400.0,56400.0,399080.0,0.022799999999999997
2017-11-10,58000.0,58000.0,58200.0,57100.0,147190.0,-0.0034000000000000002
2017-11-13,55400.0,57500.0,57500.0,54000.0,580360.0,-0.044800000000000006
2017-11-14,55300.0,55000.0,56000.0,54100.0,462250.0,-0.0018
2017-11-15,56900.0,55700.0,57500.0,55600.0,445550.0,0.028900000000000002
2017-11-16,57200.0,56900.0,57500.0,56800.0,260240.0,0.0053
2017-11-17,55600.0,57000.0,57000.0,55600.0,486410.0,-0.027999999999999997
2017-11-20,57400.0,56300.0,57600.0,56300.0,578810.0,0.032400000000000005
2017-11-21,60500.0,57800.0,61400.0,57800.0,1240000.0,0.054000000000000006
2017-11-22,61900.0,60500.0,62400.0,60000.0,536080.0,0.0231
2017-11-23,60500.0,61900.0,62000.0,60400.0,569880.0,-0.0226
2017-11-24,60200.0,60500.0,60600.0,59100.0,485810.0,-0.005
2017-11-27,61000.0,60000.0,61700.0,59500.0,599940.0,0.013300000000000001
2017-11-28,60100.0,61000.0,61100.0,59800.0,387960.0,-0.0148
2017-11-29,61800.0,60100.0,62100.0,59600.0,1310000.0,0.028300000000000002
2017-11-30,62000.0,62000.0,62700.0,61900.0,714320.0,0.0032
2017-12-01,65200.0,62000.0,65200.0,62000.0,1340000.0,0.0516
2017-12-04,66200.0,65200.0,66400.0,64500.0,750070.0,0.015300000000000001
2017-12-05,66500.0,66100.0,67900.0,65500.0,1170000.0,0.0045000000000000005
2017-12-06,66000.0,66000.0,67300.0,65000.0,710670.0,-0.0075
2017-12-07,64400.0,66000.0,66500.0,63900.0,661200.0,-0.0242
2017-12-08,65900.0,64700.0,66900.0,63600.0,533660.0,0.0233
2017-12-11,64400.0,64500.0,65800.0,64400.0,306410.0,-0.022799999999999997
2017-12-12,64100.0,64300.0,65400.0,61000.0,778430.0,-0.004699999999999999
2017-12-13,62300.0,65000.0,65000.0,61900.0,649540.0,-0.0281
2017-12-14,64800.0,62300.0,64900.0,62000.0,370260.0,0.0401
2017-12-15,65000.0,64800.0,65000.0,64100.0,340040.0,0.0031
2017-12-18,65900.0,65000.0,66300.0,65000.0,428870.0,0.0138
2017-12-19,67000.0,65500.0,67900.0,65300.0,1290000.0,0.0167
2017-12-20,70000.0,67500.0,70900.0,67400.0,2730000.0,0.044800000000000006
2017-12-21,69700.0,69200.0,71000.0,69200.0,923560.0,-0.0043
2017-12-22,69000.0,69700.0,69700.0,68200.0,894560.0,-0.01
2017-12-25,71900.0,69200.0,71900.0,68800.0,1750000.0,0.042
2017-12-26,73200.0,71900.0,73500.0,71900.0,1340000.0,0.0181
2017-12-27,73200.0,74000.0,74300.0,72000.0,1160000.0,0.0
2017-12-28,74000.0,73000.0,74500.0,72200.0,1380000.0,0.0109
2017-12-29,75000.0,74000.0,76500.0,73000.0,1460000.0,0.013500000000000002
2018-01-02,75000.0,75200.0,76500.0,73900.0,1140000.0,0.0
2018-01-03,75200.0,75000.0,75800.0,74300.0,1100000.0,0.0027
2018-01-04,78600.0,75400.0,78600.0,75400.0,1440000.0,0.0452
2018-01-05,79000.0,78300.0,79400.0,77200.0,1370000.0,0.0051
2018-01-08,84000.0,78600.0,84300.0,78600.0,1160000.0,0.0633
2018-01-09,83100.0,84000.0,85000.0,82500.0,1280000.0,-0.010700000000000001
2018-01-10,85000.0,83100.0,86000.0,83000.0,1430000.0,0.0229
2018-01-11,88200.0,84500.0,88800.0,83700.0,1060000.0,0.037599999999999995
2018-01-12,86700.0,88200.0,91200.0,86000.0,1930000.0,-0.017
2018-01-15,90500.0,86700.0,91000.0,86000.0,1470000.0,0.0438
2018-01-16,91000.0,90000.0,92700.0,88900.0,1560000.0,0.0055000000000000005
2018-01-17,86200.0,91000.0,92300.0,86200.0,1460000.0,-0.0527
2018-01-18,86800.0,85000.0,87300.0,82000.0,2550000.0,0.006999999999999999
2018-01-19,91900.0,87500.0,91900.0,86800.0,2790000.0,0.0588
2018-01-22,93100.0,91900.0,94400.0,90000.0,1530000.0,0.0131
2018-01-25,93100.0,94200.0,95500.0,92800.0,2920000.0,0.0
2018-01-26,93000.0,93900.0,94200.0,90000.0,1660000.0,-0.0011
2018-01-29,91800.0,93000.0,93000.0,90600.0,1710000.0,-0.0129
2018-01-30,89500.0,90000.0,90900.0,86800.0,1590000.0,-0.025099999999999997
2018-01-31,88500.0,88000.0,93000.0,85100.0,1950000.0,-0.011200000000000002
2018-02-01,88600.0,88800.0,90000.0,87800.0,723200.0,0.0011
2018-02-02,87800.0,87000.0,88600.0,86400.0,992010.0,-0.009000000000000001
2018-02-05,81700.0,87400.0,87400.0,81700.0,1590000.0,-0.0695
2018-02-06,76000.0,76000.0,80000.0,76000.0,1070000.0,-0.0698
2018-02-07,79900.0,80100.0,80200.0,77600.0,1570000.0,0.0513
2018-02-08,77100.0,78500.0,79200.0,77000.0,459780.0,-0.035
2018-02-09,73100.0,73000.0,74800.0,71800.0,770290.0,-0.0519
2018-02-12,77900.0,73100.0,77900.0,73100.0,750900.0,0.06570000000000001
2018-02-13,78200.0,79000.0,79300.0,78000.0,546150.0,0.0039000000000000003
2018-02-21,79700.0,80200.0,80800.0,78700.0,803170.0,0.0192
2018-02-22,77500.0,79000.0,79900.0,76000.0,622310.0,-0.0276
2018-02-23,82900.0,78400.0,82900.0,78200.0,2060000.0,0.0697
2018-02-26,88500.0,85000.0,88700.0,85000.0,2160000.0,0.0676
2018-02-27,87900.0,89500.0,89500.0,86500.0,845450.0,-0.0068000000000000005
2018-02-28,89900.0,86000.0,91000.0,86000.0,1820000.0,0.022799999999999997
2018-03-01,87200.0,88800.0,89800.0,86100.0,1260000.0,-0.03
2018-03-02,87000.0,86000.0,87000.0,85300.0,849060.0,-0.0023
2018-03-05,83100.0,87500.0,88500.0,83100.0,1010000.0,-0.044800000000000006
2018-03-06,86600.0,84500.0,87000.0,83000.0,838820.0,0.0421
2018-03-07,83300.0,86100.0,86600.0,83000.0,833790.0,-0.0381
2018-03-08,85000.0,83300.0,85200.0,82500.0,676110.0,0.0204
2018-03-09,84000.0,85400.0,86000.0,83800.0,552480.0,-0.0118
2018-03-12,82400.0,85300.0,85300.0,82400.0,507620.0,-0.019
2018-03-13,81500.0,82900.0,83300.0,79700.0,932770.0,-0.0109
2018-03-14,81200.0,81700.0,83000.0,81200.0,511470.0,-0.0037
2018-03-15,81100.0,81000.0,82000.0,80300.0,665400.0,-0.0012
2018-03-16,83000.0,81200.0,85100.0,81200.0,2040000.0,0.023399999999999997
2018-03-19,86300.0,85000.0,86500.0,84500.0,1160000.0,0.0398
2018-03-20,85500.0,86000.0,87200.0,85500.0,922890.0,-0.009300000000000001
2018-03-21,86900.0,86200.0,87700.0,85600.0,1800000.0,0.016399999999999998
2018-03-22,86900.0,88000.0,88800.0,86800.0,1290000.0,0.0
2018-03-23,85100.0,85000.0,86400.0,83900.0,1180000.0,-0.0207
2018-03-26,83000.0,85100.0,86000.0,83000.0,1120000.0,-0.024700000000000003
2018-03-27,82000.0,83500.0,84000.0,80300.0,1270000.0,-0.012
2018-03-28,82900.0,81100.0,83700.0,80600.0,500520.0,0.011000000000000001
2018-03-29,82300.0,82900.0,83300.0,81600.0,374820.0,-0.0072
2018-03-30,83700.0,82900.0,83900.0,81500.0,501160.0,0.017
2018-04-02,84900.0,83600.0,85300.0,83300.0,770760.0,0.0143
2018-04-03,83000.0,84500.0,85400.0,82900.0,778980.0,-0.022400000000000003
2018-04-04,82500.0,83000.0,83500.0,81900.0,937700.0,-0.006
2018-04-05,81400.0,82500.0,83000.0,81200.0,532380.0,-0.013300000000000001
2018-04-06,83000.0,82000.0,83000.0,80800.0,891780.0,0.0197
2018-04-09,83400.0,83000.0,84500.0,82800.0,761600.0,0.0048
2018-04-10,83000.0,82900.0,83400.0,81300.0,557070.0,-0.0048
2018-04-11,79000.0,83100.0,83900.0,79000.0,1010000.0,-0.0482
2018-04-12,80000.0,79000.0,80000.0,77700.0,950990.0,0.0127
2018-04-13,76500.0,80000.0,80800.0,75000.0,948810.0,-0.0438
2018-04-16,76700.0,76500.0,76900.0,75000.0,557830.0,0.0026
2018-04-17,74000.0,76700.0,76900.0,73400.0,692890.0,-0.0352
2018-04-18,71800.0,74000.0,74700.0,70800.0,1160000.0,-0.0297
2018-04-19,66800.0,71800.0,71800.0,66800.0,1260000.0,-0.0696
2018-04-20,69400.0,66800.0,69400.0,66000.0,733140.0,0.038900000000000004
2018-04-23,64600.0,70000.0,71000.0,64600.0,683680.0,-0.0692
2018-04-24,62000.0,62600.0,64000.0,60100.0,1220000.0,-0.04019999999999999
2018-04-26,57700.0,62900.0,62900.0,57700.0,909200.0,-0.0694
2018-04-27,61700.0,57700.0,61700.0,57600.0,1110000.0,0.0693
2018-05-02,66000.0,63500.0,66000.0,63000.0,837650.0,0.0697
2018-05-03,66200.0,66000.0,68500.0,64000.0,788130.0,0.003
2018-05-04,65400.0,66000.0,66200.0,64500.0,632690.0,-0.0121
2018-05-07,66500.0,65000.0,66900.0,64500.0,492350.0,0.0168
2018-05-08,68200.0,66100.0,68800.0,66100.0,643400.0,0.0256
2018-05-09,67700.0,68800.0,69200.0,66800.0,615370.0,-0.0073
2018-05-10,64000.0,68000.0,68000.0,64000.0,552890.0,-0.0547
2018-05-11,64000.0,64000.0,64900.0,62000.0,672780.0,0.0
2018-05-14,66000.0,65400.0,66100.0,64100.0,408200.0,0.0313
2018-05-15,70600.0,66000.0,70600.0,66000.0,1280000.0,0.0697
2018-05-16,69000.0,71000.0,71000.0,68500.0,728550.0,-0.0227
2018-05-17,68000.0,68600.0,69300.0,68000.0,852580.0,-0.014499999999999999
2018-05-18,69000.0,67200.0,69000.0,65000.0,825630.0,0.0147
2018-05-21,66000.0,69100.0,69100.0,66000.0,542820.0,-0.0435
2018-05-22,62000.0,64500.0,66000.0,61400.0,955310.0,-0.060599999999999994
2018-05-23,63300.0,61000.0,63300.0,60200.0,614660.0,0.021
2018-05-24,63000.0,63600.0,64500.0,62000.0,382870.0,-0.004699999999999999
2018-05-25,59500.0,63000.0,63500.0,59500.0,618290.0,-0.0556
2018-05-28,56000.0,59000.0,59000.0,56000.0,976740.0,-0.0588
2018-05-29,59900.0,57000.0,59900.0,56400.0,678390.0,0.0696
2018-05-30,58500.0,59500.0,60500.0,58500.0,490400.0,-0.023399999999999997
2018-05-31,62000.0,58000.0,62500.0,58000.0,849930.0,0.059800000000000006
2018-06-01,62500.0,62900.0,63000.0,60900.0,686660.0,0.008100000000000001
2018-06-04,62800.0,62500.0,63500.0,61600.0,386910.0,0.0048
2018-06-05,65600.0,62800.0,66500.0,62800.0,765440.0,0.0446
2018-06-06,67200.0,66000.0,67500.0,64800.0,547500.0,0.024399999999999998
2018-06-07,66900.0,67000.0,67400.0,66000.0,637220.0,-0.0045000000000000005
2018-06-08,68200.0,66800.0,68500.0,65800.0,781580.0,0.0194
2018-06-11,66300.0,66500.0,68400.0,66200.0,584970.0,-0.0279
2018-06-12,61734.0,61924.0,62877.0,59257.0,927160.0,-0.0689
2018-06-13,63830.0,61829.0,63830.0,61448.0,496570.0,0.034
2018-06-14,63544.0,63830.0,65068.0,63544.0,594110.0,-0.0045000000000000005
2018-06-15,64115.0,63258.0,64115.0,62591.0,476310.0,0.009000000000000001
2018-06-18,61448.0,63639.0,64020.0,61448.0,517669.99999999994,-0.0416
2018-06-19,59543.0,60495.0,60972.0,57161.0,1280000.0,-0.031
2018-06-20,60876.0,59924.0,60876.0,58590.0,305680.0,0.022400000000000003
2018-06-21,59638.0,60781.0,60781.0,59543.0,259740.0,-0.0203
2018-06-22,60400.0,59543.0,60400.0,58971.0,308340.0,0.0128
2018-06-25,61600.0,62800.0,62800.0,61500.0,383240.0,0.0199
2018-06-26,60600.0,61100.0,61100.0,60000.0,221360.0,-0.016200000000000003
2018-06-27,59800.0,61000.0,62000.0,59800.0,331450.0,-0.0132
2018-06-28,59000.0,59500.0,59800.0,58000.0,410520.0,-0.0134
2018-06-29,58500.0,59000.0,59900.0,58500.0,149200.0,-0.0085
2018-07-02,58500.0,58400.0,58700.0,55900.0,488920.0,0.0
2018-07-03,55100.0,58500.0,58500.0,55000.0,446650.0,-0.0581
2018-07-04,55600.0,56200.0,56500.0,54200.0,319770.0,0.0091
2018-07-05,52800.0,56000.0,56000.0,52800.0,498150.0,-0.0504
2018-07-06,54400.0,53000.0,56100.0,51800.0,683880.0,0.030299999999999997
2018-07-09,55000.0,55500.0,56900.0,55000.0,358880.0,0.011000000000000001
2018-07-10,55000.0,55000.0,56500.0,55000.0,301320.0,0.0
2018-07-11,54000.0,52500.0,54000.0,52100.0,406410.0,-0.0182
2018-07-12,53500.0,52800.0,54700.0,52800.0,139300.0,-0.009300000000000001
2018-07-13,54000.0,54000.0,54800.0,53800.0,266960.0,0.009300000000000001
2018-07-16,54400.0,54000.0,55000.0,53500.0,227950.0,0.0074
2018-07-17,54000.0,53900.0,54900.0,53000.0,308540.0,-0.0074
2018-07-18,57000.0,54800.0,57000.0,54600.0,771000.0,0.0556
2018-07-19,57600.0,57500.0,58200.0,56800.0,408530.0,0.0105
2018-07-20,56100.0,56600.0,57400.0,56100.0,480790.0,-0.026000000000000002
2018-07-23,57200.0,56500.0,58600.0,56000.0,628000.0,0.0196
2018-07-24,57000.0,57000.0,57800.0,56300.0,376550.0,-0.0034999999999999996
2018-07-25,56900.0,57400.0,58000.0,56900.0,436720.0,-0.0018
2018-07-26,56000.0,56800.0,56800.0,55700.0,407460.0,-0.0158
2018-07-27,56700.0,56000.0,57300.0,56000.0,287950.0,0.0125
2018-07-30,58000.0,57400.0,58000.0,57100.0,668090.0,0.0229
2018-07-31,60500.0,58000.0,61900.0,57700.0,1560000.0,0.0431
2018-08-01,61300.0,61000.0,62600.0,60600.0,747160.0,0.0132
2018-08-02,61700.0,61500.0,61800.0,60700.0,951560.0,0.006500000000000001
2018-08-03,62600.0,62000.0,64000.0,62000.0,1310000.0,0.0146
2018-08-06,63900.0,62600.0,64400.0,61800.0,701070.0,0.0208
2018-08-07,62600.0,63900.0,64000.0,62400.0,763020.0,-0.0203
2018-08-08,63000.0,63200.0,63800.0,62600.0,560540.0,0.0064
2018-08-09,62900.0,63900.0,64300.0,62000.0,848730.0,-0.0016
2018-08-10,63900.0,62900.0,63900.0,62100.0,665110.0,0.0159
2018-08-13,66500.0,63900.0,66500.0,63000.0,1370000.0,0.0407
2018-08-14,65600.0,66100.0,66200.0,65100.0,628640.0,-0.013500000000000002
2018-08-15,62800.0,65600.0,65700.0,62700.0,733050.0,-0.042699999999999995
2018-08-16,64600.0,61600.0,65000.0,61000.0,1440000.0,0.0287
2018-08-17,64200.0,64900.0,65200.0,64000.0,530720.0,-0.0062
2018-08-20,65500.0,64000.0,66500.0,64000.0,1130000.0,0.0202
2018-08-21,65800.0,65200.0,66400.0,64800.0,753180.0,0.0046
2018-08-22,65600.0,66500.0,67000.0,65500.0,681810.0,-0.003
2018-08-23,65900.0,66100.0,66600.0,65400.0,535200.0,0.0046
2018-08-24,68000.0,65500.0,68300.0,65500.0,2120000.0,0.0319
2018-08-27,68800.0,68000.0,69300.0,68000.0,893630.0,0.0118
2018-08-28,69000.0,68800.0,69400.0,68100.0,859970.0,0.0029
2018-08-29,67300.0,69000.0,69000.0,67000.0,1400000.0,-0.0246
2018-08-30,68800.0,67500.0,68800.0,66700.0,971010.0,0.0223
2018-08-31,67800.0,69000.0,69700.0,67800.0,465030.0,-0.014499999999999999
2018-09-04,67400.0,67800.0,68800.0,67200.0,735330.0,-0.0059
2018-09-05,67000.0,67100.0,67900.0,66300.0,1310000.0,-0.0059
2018-09-06,67100.0,66800.0,67600.0,66600.0,924700.0,0.0015
2018-09-07,67800.0,66900.0,67900.0,66800.0,592540.0,0.0104
2018-09-10,69500.0,67800.0,70300.0,67800.0,1880000.0,0.025099999999999997
2018-09-11,70000.0,69500.0,70300.0,69200.0,734210.0,0.0072
2018-09-12,71000.0,71000.0,71900.0,70300.0,1290000.0,0.0143
2018-09-13,69800.0,70800.0,71900.0,69500.0,1350000.0,-0.0169
2018-09-14,70600.0,69400.0,70700.0,68900.0,1150000.0,0.0115
2018-09-17,71200.0,70000.0,71900.0,69600.0,871820.0,0.0085
2018-09-18,71400.0,70500.0,71500.0,70100.0,613920.0,0.0028000000000000004
2018-09-19,70700.0,72000.0,72300.0,70700.0,887800.0,-0.0098
2018-09-20,71300.0,71100.0,71400.0,70600.0,701700.0,0.0085
2018-09-21,70800.0,71600.0,71700.0,70500.0,1790000.0,-0.006999999999999999
2018-09-24,73000.0,71300.0,73100.0,71000.0,1220000.0,0.0311
2018-09-25,73100.0,73300.0,73900.0,72900.0,842810.0,0.0014000000000000002
2018-09-26,72000.0,73100.0,73100.0,72000.0,1070000.0,-0.015
2018-09-27,72100.0,72000.0,72500.0,71500.0,786580.0,0.0014000000000000002
2018-09-28,71000.0,72000.0,72700.0,71000.0,798310.0,-0.015300000000000001
2018-10-01,71600.0,71000.0,72600.0,70900.0,905790.0,0.0085
